id,domain,software,users_count,monthly_active_users
169779,deck.makearmy.io,Misskey,8,
169066,hardpass.lol,Lemmy,8,1
166758,prodotmisskey.xsns.jp,Misskey,8,
166391,break3.social,Mastodon,8,3
164548,chatmosphere.club,Hometown,8,7
164541,mk.hypernovae.co.uk,Misskey,8,
164408,earthshiptv.nl,PeerTube,8,3
163801,www.hellascosmos.com,Mastodon,8,11
163681,social.althatech.com,Mastodon,8,1
163501,misskey.momizi06.com,Misskey,8,
161659,tube.unif.app,PeerTube,8,1
161316,plume.musain.cafe,Plume,8,
161012,nabu.social,Mastodon,8,9
160545,rufusky.xyz,Misskey,8,
160019,hiradai.space,Sharkey,8,
159363,peertube.boger.dev,PeerTube,8,2
159019,mastodon.theqonline.net,Mastodon,8,7
158736,tube.gen-europe.org,PeerTube,8,1
158599,shrimpnet.gej.pet,,8,4
158410,mastodon.hetzner.social,Mastodon,8,4
158376,furrysex.gay,Sharkey,8,
158364,savannahriver.social,Mastodon,8,1
157115,willich.social,Mastodon,8,3
156978,mi.u03.net,Misskey,8,
156912,wl-i0ta.net,Misskey,8,
156858,gensousakuya.icu,Misskey,8,
156850,mi.riperbool.com,Misskey,8,
156562,social.pozrisi.sk,Sharkey,8,
156273,anda.lu,Mastodon,8,4
182585,tube.wtmo.cloud,PeerTube,7,4
180215,euskirchen.video,PeerTube,7,7
179232,reseau.libresocial.quebec,Mastodon,7,7
178939,0key.misskey.online,Misskey,7,
177843,social.everythingyaoi.com,Hubzilla,7,7
177471,agenda.info-gaucho.fr,Gancio,7,
176154,wf.jbc.lol,wafrn,7,6
175410,pixelfed.brainstormes.org,Pixelfed,7,1
175051,beta.misskey.io,Misskey,7,
174911,faggot.sh,Mastodon,7,6
172704,mastodon.arabipro.social,Mastodon,7,7
172432,mast.areplan.org,Mastodon,7,7
171101,goldcountry.link,Mastodon,7,4
169539,koze.kaubuntu.re,Mastodon,7,4
168964,letsbedifferenttogether.com,WordPress,7,3
168963,theinterfaithintrepidart.com,WordPress,7,2
164738,letsbedifferenttogether.wordpress.com,WordPress,7,3
164737,theinterfaithintrepid.art.blog,WordPress,7,2
164638,mastodon.law,Mastodon,7,3
164400,talks.im,Mastodon,7,2
164050,chiacchiere.rionecastello.it,Mastodon,7,4
164020,ibbit.at,Lemmy,7,1
163951,caint.ie,NodeBB,7,3
163656,sugarplanet.hotoast.cc,Misskey,7,
163521,crystal.garden,Cherrypick,7,
163500,peertube.lagvoid.com,PeerTube,7,1
163394,fishpost.trade,Iceshrimp,7,3
163392,mobilizon.colibris-outilslibres.org,Mobilizon,7,
163389,libertarian.communitynetwork.space,Pleroma,7,1
162182,tube.xrtv.nl,PeerTube,7,2
162074,f-stop.one,NodeBB,7,1
161990,and.farewell.my,Misskey,7,
161868,peertube-demo.lern.link,PeerTube,7,4
161840,blebmi.denvi.casa,Misskey,7,
161712,tube.eggmoe.de,PeerTube,7,1
161656,midnight.cafe,Pixelfed,7,1
161085,femcomboi.org,Gancio,7,
161064,phaenomenal.net,WordPress,7,6
160740,t4t.city,Gancio,7,
160313,preprint.books.exposed,Bookwyrm,7,2
181356,reporterosenmovimiento.com,WordPress,6,5
181323,video.arslansah.com.tr,PeerTube,6,2
181167,misskey.claustra01.net,Misskey,6,
180200,pensieve.club,Pixelfed,6,6
180018,mi-2503.0sakana.xyz,Misskey,6,
179338,ainriail.org,Gancio,6,
178931,misty.cafe,Sharkey,6,
178373,darkestalleygang.lol,Mastodon,6,7
178341,cycle.town,Mastodon,6,6
177007,dykes.ca,Gotosocial,6,
176659,fed.amazonawaws.com,,6,5
176594,amazonawaws.com,,6,5
175911,laotra.casa,Sharkey,6,
175878,os3.network,Mastodon,6,4
175440,azkey-dev.azuki.blue,Misskey,6,
173981,gay.racc.ooo,Sharkey,6,
172143,benaristavern.com,Mastodon,6,6
172141,fedfora.it,Mastodon,6,3
169858,mi.mushus.net,Misskey,6,
169712,bellsskey.xsns.jp,Misskey,6,
168107,mi.chromoly.work,Misskey,6,
166312,social.yanchak.cc,Hometown,6,3
164764,peertube.kawateam.fr,PeerTube,6,2
164724,social.hypernovae.co.uk,Misskey,6,
164462,rear.cab,Sharkey,6,
164454,rear.train.cab,Sharkey,6,
164430,mk.pass-vault.ru,Misskey,6,
164105,the.rear.cab,Sharkey,6,
164046,social.ikklegemz.net,Mastodon,6,5
163917,kouchan50da4.xvps.jp,Misskey,6,
163711,social.lostwire.net,Mastodon,6,2
163455,tinkerjet.scribestories.com,WordPress,6,2
162239,publicvideo.nl,PeerTube,6,2
162232,mangostar.casa,Cherrypick,6,
162221,softglow.blue,Misskey,6,
161770,peertube.sbbz-luise.de,PeerTube,6,1
161370,pix.webvsn.com,Pixelfed,6,1
161348,w-moon.space,Cherrypick,6,
161202,dudo.social,Mastodon,6,5
160913,beta.puzzlesskey.com,Misskey,6,
183405,tsukinami.site,Misskey,5,
183369,lt.harding.dev,Lemmy,5,1
183045,bonfire-social.thenexus.today,Bonfire,5,
182423,fedi.krzak.org,Sharkey,5,
182421,keisankibou.xsns.jp,Misskey,5,
182263,social.distrust.network,Akkoma,5,5
181128,mura.tomoyo.systems,Pleroma,5,
180253,social.baelish.moe,Misskey,5,
179949,news.abolish.capital,Lemmy,5,2
179920,misskey.kevga.de,Misskey,5,
179589,mstdn.mad-gamer.com,Mastodon,5,6
179582,commun.ity.center,Mobilizon,5,
179546,silesia.social,Piefed,5,5
179507,roost.xsns.jp,Misskey,5,
178926,vox.ominous.net,Mastodon,5,5
178672,mi.uyu.moe,Misskey,5,
178622,video.f-hub.org,PeerTube,5,4
178544,videos.projets-libres.org,PeerTube,5,5
178449,tube.ynm.hu,PeerTube,5,1
178389,msk.758.works,Misskey,5,
178324,m.lilingyi-awa.top,Sharkey,5,
177908,kanoumina.to,Misskey,5,
177639,krestane.chat,Mastodon,5,2
177524,nuacht.live,Mastodon,5,5
177213,key.dill.moe,Misskey,5,
177185,comunidad.bizarro.cc,Misskey,5,
176785,ichsagmal.com,WordPress,5,5
176747,social.manventurs.com,Pixelfed,5,5
176668,gr.villstudio.com,Misskey,5,
176520,mastodon.openedx.uliege.be,Mastodon,5,3
176195,darn.xsns.jp,Misskey,5,
176093,key.talesofmy.life,Misskey,5,
176021,giggle.social,Mastodon,5,4
175190,cpuls.land,Misskey,5,
175065,event.oisux.org,Mobilizon,5,
175003,tube.kx-home.su,PeerTube,5,1
174928,social.postomo.de,Mastodon,5,5
174830,zebras.social,Gotosocial,5,
174545,hobbitwhispers.social,Mastodon,5,3
174341,icecrystal.cyan-blue.me,Cherrypick,5,
183464,micro.uninformation.org,Mastodon,4,4
183288,0fff.top,Misskey,4,
183079,kupi.my,Mastodon,4,4
182647,emojisouko.xsns.jp,Misskey,4,
182444,myusia.net,Misskey,4,
181902,mastodon.wotlkservers.com,Mastodon,4,2
181561,actu.blois.fr,Mastodon,4,4
181545,mastodon.mutiny-inc.co,Mastodon,4,4
181468,t.ekk.app,Misskey,4,
181410,synapse0s.cc,Misskey,4,
181241,fedi.supermyl.top,Sharkey,4,
181171,d.sky.gy,Mastodon,4,4
180716,mi-usagineko.net,Misskey,4,
180681,social.thelab.uno,Mastodon,4,5
180656,erinn.life,Cherrypick,4,
180561,vidimigi.com,PeerTube,4,4
180299,video.french-take.pt,PeerTube,4,4
180252,byongari.com,Cherrypick,4,
180213,mk.frozenalex.com,Misskey,4,
179882,social.onelyte.uk,Mastodon,4,4
179853,m.trusty.town,Mastodon,4,2
179729,n320.cc,Pixelfed,4,4
179660,withbrains.com,Pleroma,4,3
179647,lmorchard.com,Gotosocial,4,
179595,uninformation.org,Mastodon,4,4
179444,6tttttt.com,Lemmy,4,2
179431,social.bnuy.zone,Iceshrimp,4,1
179226,misskey.takaipanda.net,Misskey,4,
178951,s.meowzura.moe,Misskey,4,
178835,bu.noblogs.org,WordPress,4,2
178580,fediverse.zznyjidi.online,Misskey,4,
178458,social.chalec.org,Mastodon,4,4
178438,peertube.videum.eu,PeerTube,4,1
178294,giftme.love,Pixelfed,4,4
178189,fed.ip-logger.com,,4,4
177869,irminsul.cc,wafrn,4,4
177528,swannrack.tv,PeerTube,4,4
177498,sharkey.lgbt,Sharkey,4,1
177229,ohal473.xsns.jp,Misskey,4,
177143,gts.lgbt,Gotosocial,4,
183396,mastodon.talk,Mastodon,3,
183205,ice.eeruwang.me,Iceshrimp,3,2
183202,learnadv.com,WordPress,3,4
181877,mastodon.j-makoto.online,Mastodon,3,2
181571,mastodon.tuxbase.com,Mastodon,3,2
181472,peertube.supermyl.top,PeerTube,3,3
181412,miscellaneous.click,Pixelfed,3,3
181329,fullyfunctional.cafe,Akkoma,3,3
181327,syncabout.me,Mastodon,3,4
181297,foothills.social,Mastodon,3,3
181017,counselorscanvas.com,WordPress,3,2
180960,misskey.jayhsustudio.com,Sharkey,3,
180949,photos.cosocial.ca,Pixelfed,3,3
180781,authorbriar.com,WordPress,3,3
180521,shisa.me,Pixelfed,3,3
180192,hubsi.antifa.ltd,Hubzilla,3,3
180065,hermes-x.social,Mastodon,3,3
179695,sisyphus.gay,Akkoma,3,3
179613,video.chobycat.com,PeerTube,3,1
179581,tvoyaridna.com,Mastodon,3,3
179558,micanal.encanarias.info,PeerTube,3,1
179522,ice.hakier.pl,Iceshrimp,3,2
179360,kiktik.de,Gancio,3,
179341,authorbriarcrawford.wpcomstaging.com,WordPress,3,3
179270,imagy.eu,Pixelfed,3,3
179244,social.rsgames.org,Mastodon,3,3
179150,kyiv.tube,PeerTube,3,2
179040,signers.online,Mastodon,3,2
178925,peertube.hameln.social,PeerTube,3,3
178790,social.headphonism.com,Pleroma,3,5
178654,pix.tstoll.me,Pixelfed,3,3
178545,media.chch.it,PeerTube,3,3
178537,peertube.kompektiva.org,PeerTube,3,3
178442,mastodon.msoddfox.xyz,Mastodon,3,3
178441,tube.dirt.social,PeerTube,3,3
178404,poxiao-labs.work,,3,3
178304,wyrm.moe,Mastodon,3,3
178192,wezg.co.uk,WordPress,3,2
178131,canal.bizarro.cc,PeerTube,3,2
177503,social.nibblo.io,Mastodon,3,2
183402,ojidon.kmkz.moe,Kmyblue,2,
183400,neuronoki.work,wafrn,2,2
183266,thevoid.video,PeerTube,2,2
183256,development2.wafrn.net,wafrn,2,2
183251,gzq.bla.mybluehost.me,WordPress,2,2
183213,masto.bodam.fr,Mastodon,2,6
183210,wicwafren.com,wafrn,2,2
183148,mypolacy.ch,Pixelfed,2,2
183144,wf.32enoki.net,wafrn,2,2
183140,lemmy.bingus.is,Lemmy,2,1
183128,chico-9yard-st.kr,Mastodon,2,1
182560,fotolog.su.gy,Pixelfed,2,2
182547,gercekciyaklasim.com,WordPress,2,2
182493,schlitt.info,Gotosocial,2,
181555,open.apreso.de,WordPress,2,
181531,flimmerstunde.moellus.net,PeerTube,2,2
181518,losgays.casa,Bonfire,2,
181517,wibblywobbly.space,Gotosocial,2,
181448,lindegard.xyz,Gotosocial,2,
181400,pixelfed.chledowski.com,Pixelfed,2,2
181377,misskey.xstudiotw.net,Sharkey,2,
181360,blog.kazuiton.com,WordPress,2,2
181308,peertube.paahtimo.games,PeerTube,2,2
181215,pixelbowl.de,WordPress,2,1
181207,videos.brbnbyte.com,PeerTube,2,2
181122,masto3.de,Mastodon,2,2
181119,innerawakening.live,WordPress,2,2
180989,mstdn.canarylabs.eu,Mastodon,2,2
180981,play.kontrabanda.net,PeerTube,2,2
180977,kittens.khlebushek.org,Sharkey,2,
180910,killat.tech,Mastodon,2,3
180888,send.sex,Mastodon,2,2
180801,pics.ironicmoka.it,Pixelfed,2,2
180777,peertube.codefandango.com,PeerTube,2,1
180677,gordito.club,Akkoma,2,2
180675,peertube.c44.com.au,PeerTube,2,2
180671,wafrn.vaguely.art,wafrn,2,2
180568,akk.fedoma.ch,Akkoma,2,2
180546,mastodon.s3-dev.ovh,Mastodon,2,1
180439,fedi.ametic.ovh,Sharkey,2,
183469,kayontales.wordpress.com,WordPress,1,1
183468,get-western.com,WordPress,1,1
183466,pamelagrace.co,WordPress,1,1
183465,hartleydevelopmentcoaching.com,WordPress,1,1
183463,is.elu.cafe,,1,1
183462,emsaps.org,WordPress,1,1
183461,blog.liquide.life,Ghost,1,
183460,olgloryflowers.com,Ghost,1,
183459,medianes.org,Ghost,1,
183458,zurnalas.caramba.lt,Ghost,1,
183457,emrehanfirtin.com,Ghost,1,
183456,gendercalling.com,Ghost,1,
183455,haniyasaleh.com,Ghost,1,
183454,mpiccinato.com,Ghost,1,
183453,willbosler.com,Ghost,1,
183452,yctheman.io,Ghost,1,
183451,katemackenzie.net,Ghost,1,
183450,joonithejeweler.com,Ghost,1,
183449,localphilosophy.org,Ghost,1,
183448,mmr-madewith.love,Ghost,1,
183447,ducanoncreative.com,Ghost,1,
183446,blog.joinladder.com,Ghost,1,
183445,interludecafe.com,Ghost,1,
183444,ledgerista.com,Ghost,1,
183443,rootwomanstudio.com,Ghost,1,
183442,blog.equalcare.coop,Ghost,1,
183441,planetsher.com,Ghost,1,
183440,heliotonica.com,Ghost,1,
183439,vivekarvind.com,Ghost,1,
183438,blog.mithrilsecurity.io,Ghost,1,
183437,jimhart.me,Ghost,1,
183436,async.twist.com,Ghost,1,
183434,magma-mag.net,Ghost,1,
183433,leading-by-design.com,Ghost,1,
183432,devblog.x442.me,Ghost,1,
183431,darmazhy.com,Ghost,1,
183430,truefornow.com,Ghost,1,
183429,cryptocoinsjournal.com,Ghost,1,
183428,pjr.dev,Ghost,1,
183427,blog.dokonani.com,Ghost,1,
180673,reservatory.statler.ws,,0,
180052,gitroot.dev,Gotosocial,0,
177435,tacheles.social,Mastodon,0,1
176207,epic.talesofmy.life,,0,
175249,micro.morphnet.de,,0,
174767,activitypub.lullis.net,Takahe,0,
172919,friends.pink-unicorn.club,Friendica,0,
171968,flwrites.org,,0,
171907,welshpixie.art,Gotosocial,0,
169901,forte.spectraltheorem.be,,0,
164542,fedi.khlebushek.org,Mastodon,0,2
164165,hollo.titipat.net,Hollo,0,1
161537,sappho.social,Lemmy,0,0
160956,gcdigest.ca,WordPress,0,1
160891,davidturgeon.net,,0,0
159682,forte.anteris.net,,0,0
158802,lemmy.kokomo.cloud,Lemmy,0,1
156897,forte.raitisoja.cloud,,0,0
155689,hacker.makeup,,0,
155634,testdrive.eenoog.org,,0,0
153626,jorijn.dev,Mastodon,0,1
153456,hell.eenoog.org,,0,0
153033,forte.eenoog.org,,0,0
151709,lemmy.jelliefrontier.net,Lemmy,0,1
150866,timesink.p3nguin.org,Lemmy,0,1
142972,net.forgeflux.org,,0,
97020,firefish.asso-purr.eu.org,Misskey,0,1
93141,communick.social,Takahe,0,
91881,old.akiba.social,Mastodon,0,0
89485,femto.pub,Takahe,0,
88152,kilogram.makeup,,0,
87272,communick.stream,Funkwhale,0,0
87120,lemmy.klein.ruhr,Lemmy,0,1
83531,ukfli.uk,Lemmy,0,1
82398,bmu.1a23.studio,,0,
81117,schlanada.kopfstim.me,WordPress,0,0
79670,fenmou.cyou,Lemmy,0,0
79590,masturb.ating.press,Mastodon,0,0
78144,rentadrunk.org,Lemmy,0,1
77080,lemmy.kmoneyserver.com,Lemmy,0,1
