org_id,count
HOSTAWAYPTYLTD-AS-AP,725
PURPLEITLTD-AS-AP,1629
SBERCLOUD-AS,1636
UCLES-AS,42
CreativeDirectMarketingSolutions,7
HOSTNETWORKS-AS-AU-AP,900
TTBP-AS-AP,2728
KYOTO-SU,48
ZT-HU,303
STS,6317
Tactica,752
NITC,2685
RACKMARKT,563
DOTRO,159
INDOSAT-INP-AP,1216
TOT-IDC-AS-AP,1217
PITB-PUNJAB-PK,860
WYSIWYG,209
A1SI-AS,1427
TMOBILE-CZ,7273
PTT-SRBIJA-NET,123
SOVAM-AS,6691
WEBSUPPORT-SRO-SK-AS,4255
SECURE-24-AS,56
Stek-Kazan,548
PREMIERDC-VERI-MERKEZI-ANONIM-SIRKETI,5822
GODADDY-AMS,280
Infracom-AS,586
PROVIDERPL-AS,218
OCTOPUCE-LYON,748
UNI-PLOVDIV-AS,81
AMDOCSDVCI-AS-IN,42
CCU-TW,1697
LGA-AS-SG-AP,473
MAMMOTHMEDIA-AS-AP,3059
INTERLINK-TECH-AS-ID,29
CYBERNET-APII,1907
NITC-AS-AP,7783
ASN-POSTLTD,191
ONI,9537
FREENETDE,1170
SPACE-AS,2380
PWCS-AS-AP,584
ASNCITYNET,64
SCALAXY-AS,11158
HOSTUS-GLOBAL-AS,6973
GOVSTATS,192
MGI-DE-AS,3735
NTUU-KPI-AS,280
LATERAL-PLAINS-AS-AP,190
BSNL-NIB,3874
CRAIGS-NET-1,10088
VOLIA,1590
Rediff-AS,1777
TKPSA-AS,4866
AS5403,612
JAPO-AS,223
HOSTEUR-NET-CORE,986
GYRON,3646
RU-JSCIOT,52219
INDEX-EDUCATION,7732
PEOPLENET,881
ENAVN-AS,784
THE-1984-AS,4635
ASN-FLUVIUS-IT,92
SCAN-PLUS-AS,185
CTS-MD,2325
VP,2010
GIGASERVER,7413
WEB1-AS,996
ASN-PROSERVE,8991
DATASPACE,17330
KRYSTAL,14778
ANW-NET-AS,464
UniVie,1165
KOREACENTER-AS-KR,6114
IKOULA,4919
WirtualnaPolska,3516
TYSON-SHARED-SERVICES,160
OTPHU-AS,166
Cloudwebservices,67
TAYLOR-CORPORATION,222
APPLIWAVE,160
GALAXYBB-AS,848
PROMAX-AS,48
PLANEETTA-AS,17365
MNOGOBYTE-AS,2721
FLUCCS-AS-AP,1195
MAGYAR-TELEKOM-MAIN-AS,16638
CNTI-AS,514
ARTNET,2644
RMUTSV-AS-AP,162
UNISERVER-AS,2162
ANT-AS,531
ODISO-AS,1882
Kennisnet-AS,138
Allitude-1,190
Hoster-AST,9023
CPRO-AS,1226
CRATIS-AS,1326
Mobinnet-AS,1237
PL-BEYOND-AS,9312
DFINET,328
PONYNET,20530
FREEHOST,4482
EGOV66-AS,303
FLEXNET,2172
BT,9326
INWX,18076
SGC-CAL-AS,987
NUS-AS-AP,1580
TELIANET-SWEDEN,5150
TikiTiki,90
ChinaTrust-AS-TW,180
BUSINESS-SOFTWARE-DEVELOPMENT,126
ERX-STAR,3116
SCICUBE-AS,2136
AS-BENESTRA,10701
HOSTING-MSK,11183
WEBZILLA,41178
UNITED,6157
FIBERING,44
REIST-TELECOM-AS,172
PLANETHOSTER-8,35861
ROGERS-COMMUNICATIONS,5977
LEKOS,26
GOTANET,381
OLMAN-EDU-AS,374
IPX-AS15598,3419
INTEGRITY-HU-AS,4268
SWITCH,14817
UW-AS,4123
MERCERU-GA-ASN,111
RELSOFTCOM-NET,1275
PEARSON-NA,6456
GDY-FRANCE,432
NETSEC-HK,1309
IDNIC-IAINJEMBER-AS-ID,64
RAJASA-AS-ID-AP,787
REZOCEAN-AS,2
CCT-AS,3508
UNIMELB-AS-AP,1946
QUESYS-AS1,34
MAEKYUNG-AS,257
HWCSNET,23349
WUSTL-ASN,1956
DMZGLOBAL-AP,1046
ESAMARA-AS,111
MARMARA-EDU-NET,516
NET2B-ISP,5
UNINET-AS-AP,4425
SENTIA,3846
KANSAS,802
LBG_INTERNET_EDGE,1714
GARM-AS,1204
Land-OOE,420
TNG-AS,1325
ASODERLAND,11787
EE-SEB-AS,220
OPTINET,1422
SKB-Enterprise,408
NONTRINET-AS-AP,896
REGIONE-LOMBARDIA-AS,488
TEKNET,925
VEEPEE-SDN,4554
MAXIPLACE-AS,920
XEROX-WV,1603
AS-CONNECTICORE,132
OWENTIS-AS,1162
TR-ISIMTESCIL-20201202,4589
MASTER-7-AS,2489
ThorDC-AS,2312
NOAA-NWAVE,4284
Alitalia,18
SJMAPNIC-JP,506
NIKS-AS,10
IDNIC-DISKOMINFO-KENDAL-AS-ID,204
ELMONET-AS,752
BANGMODENTERPRISE-TH,1898
CAP-FIN-AS,327
SOVINTEL-EF-AS,898
ITRINET-AS-TW,230
SigmaNet-NIC,5408
TMA,10778
PRLCC-AS,8
LIQUID-WEB-BV,9532
TMNET-AS-AP,4590
BIHNET,924
EUROHOSTER,4725
TISCALI-IT,3162
INTERNET-ARCHIVE,3164
SIGFOX,22
CTINET-PL,236
CEDACRINORD-AS,254
IDNIC-KPU-AS-ID,550
U-NEXT-AS-AP,419
ERTELECOM-DC-AS,1008
MCCME-AS,319
BMS-AS,656
Wavenet-AS8530,242
MSTART-AS,200
NETBUDUR-DATACENTER-ISTANBUL,1025
WOBCOM,325
GITN-NETWORK,2791
TMPL,6093
BRZ,1670
AGOS-AS,68
FICOLO,8076
INTERSPACE-AS,4685
KYONGGI-AS,47
KnownSRV,2133
ABANSYS_AND_HOSTYTEC-AS,7372
VIRTUAALCOM,921
IDNIC-DEPDAGRI-AS-ID,468
JAGUAR-AS,12030
SABAHNET-AS-AP,300
FASTER-AS,4247
SAFARICOM-LIMITED,159
ALCOM,1136
VIPNET-AS,1426
EMUNET,337
VITAL,1764
OSN,1925
INTESYS-AS,166
MOBINONE,93
IS,7986
CETI-AS,1454
IDNIC-UNJA-AS-ID,316
ISU,2088
AccessGlobal-AS,16
SASEUROPE,3262
METAPEER-INC,2472
RACKBANK-AS,1434
WIZJANET,600
IN2P3,4084
IN-ULM,48
HUK-COBURG,107
SkyLink,626
NordcmSPA,150
UPENN,5148
TBS-NET,246
PARSIAN_BANK,109
TELEMACH-HOSTING,5653
servinga,117
UKNOC-AS,5683
bursabil,665
HOSTKEY-RU-AS,2689
FASTPATH,1198
vivacom,157
IDNIC-DBIZ-AS-ID,1894
MOBINET-AS-MN,354
SLTINT-AS-AP,3104
HOSTHATCH,6283
TECHCOMBANK-AS-VN,70
ALIENOR,1287
LIMITIS-AS,2176
ASN-ADHOC-NETWORK,1558
WEB4CE,1010
VINAGAME-AS-VN,890
KRICK-TECHNOLOGIC-AS,622
VS-AS,6054
VTX-NETWORK,2701
Ariawebco-AS,691
BTC-AS,1336
NV-ASN,11881
ILAIT,6767
M3-AS,270
SHANGTEL-AS-ID,6
LODMAN-AS2,12
NETWAY-AS-AP,989
FIO-BANKA-AS,224
TELECOM-NAMIBIA,280
AbrArvan-AS,3327
SSC-299-Z-3766,150
ORANGE-GN,30
BIZNET-AS-AP,2446
STATE-OF-IDAHO-SECONDARY-ASN,752
TWAREN-TW,2363
ZEN-AS,6235
SaharaNet-AS,675
OXAHOST-AS,412
UIH-BBB-AS-AP,2496
ETV-AS,594
INECCO-LANACO-AS,330
Interconnect,4016
Colocall,3393
UT-AS,1044
BPS-AS-ID,2223
BSI-AS,2076
WVNET-AT-AS,325
KCIC-AS,23
CBE-AS-KR,172
IDNIC-UNTIRTA-AS-ID,113
IPNG-AS-AP,516
GMEDIA-AS-ID,2915
IMAGEWORLD-AS,1135
JJAA-AS,3334
EOLAS-AS,2421
KDDI,13449
NWU-AS,2167
ANDORRA,845
ASTIMP-IT,886
XCOMAGNET,105
SUNRISE,2573
MEDIASAT,590
ETIX-EVERYWHERE,1825
STRATO,9281
STARHUB-INTERNET,4863
ASN-MEDIAFAX,447
cafebazaar,1272
ICTQUANGNAM-AS-VN,210
HANSHIN,1471
LINGNAN-AS-AP,96
MIHOSNET,2165
NIFCLOUD-NET,367
Metaways,292
BWP,12
GDNSKR-KR,11747
SYNAPSE,603
BAYONETTE,272
MNET-AS,7310
tamkeentech-it,1176
ALSATIS-AS,2
WANTECH,10
SIT-AS,150
BKVG-AS,3750
APITEC-AS-IN,1870
IAA-AS,100
KINGSNET-AS,137
CENET-AS-AU-AP,1214
Fraunhofer-Cluster-BW,268
NEO-ASN,4019
LANCOM,2412
MAINLOOP-ANYCAST-AS,110
KHIDI-AS-KR,15
ORBITAL-ASN,769
ASPL,1445
CNCGROUP-GZ,634
elin,3438
QUADRIA-AS,1108
PATEAM,398
EVERDATA-DATACENTERS,1182
LINEVAST,2234
ITL-BG,12037
PODA-AS,4677
VikingHost,6905
BT-Italia,3025
RAILTEL-AS-IN,1457
JASTEL-NETWORK-TH-IDC-AP,671
SASG,1151
DHOSTING-AS,20094
CIETNET,234
NETH-AS,2225
GDS-1,271
Garant-Park-Internet,518
NETDE,1398
SOFTNET-AS,1100
ADISTA-SAS,2661
HOST-AS-AP,4430
UNICATTOLICA-AS,151
CAT-AP,1399
CELEONET,3270
FINANZINFORMATIK-AS-OST,2352
Witcom-AS,146
SYNOPSYS,576
ZSPNET,444
DOMAINTECHNIK,8637
RA-GOV,442
IDNIC-NSR-DEWAWEB-AS-ID,3252
TURKTICARET-AS1,2596
ADNET,723
EVERYWARE-NET,762
PANDI-ID,1340
MTW-AS,4649
FREPPA-AS,522
HKBNESL-AS-AP,1180
VIETEL-AS-AP,1313
IBERMATICA,332
CNM-AS-KR,208
OSCARMUSIC,14
SpectraIP,814
UTK,1109
AS_KBCGS_CEDC,196
KOHENTECH-AS-AP,279
C4L-AS,3483
ArTelecomPT,819
ASN-SSC,270
NETWORK-LEAPSWITCH-IN,1822
UDELNET,3558
QA-ISP,3044
miz,251
stackgroup,1599
SOX,1832
ANVERINO-AS,3088
AS_SYBELL,1480
LANKA-COM,570
RENDSZERNET-AS,1856
GNC-ALFA,282
pghub,234
APNIC-ANYCAST-AP,474
ARNES-NET,6405
NETINFO,790
O2-CZECH-REPUBLIC,1369
RTSC-AS,78
dzit,137
gmhost,372
RU-OPTIBIT,229
Absolute-Hosting-PTY-LTD-AS,1317
makeitsimple,550
ECOTEL,1680
STIM-COMPUTING-AS,1516
SGC-HK,1021
GRZ-AT,60
COMTRANCE-AS,2313
Cloud-Unboxed-Limited,503
MTDS-AS,212
IDNIC-CLOUDMATIKA--AS-ID,71
IPSERVER-RU-NET,2751
FOLIATEAM,19
CCNEP-AS-NP,219
NHN-AS-KR,751
SGGS-AS-AP,1197
HKUST-AS-HK,518
IPO-EU,8891
ARVID-LOGICUM,2526
SKYLARNET-NL,17
Sberbank,3594
ABCHK-HK,273
VSHOSTING-CDN,1652
RESTENA,1030
ru-gkumo-as,870
TVSAT364-AS,6
MIGR-AS,260
NETTAS-AS-AP,985
WEBLAND-AS,4986
UKYEDU,672
Safaricom,3232
REALNOT,1322
ASN-EVRY-Unigrid,238
Hirslanden,174
CDLAN-AS,2017
SAS-SHPV-FRANCE,187
HOSTERS,207
YAHOO-JP-AS-AP,3435
JOHN-LEWIS-AS,136
HKCIX-AS-AP,1245
FITWEB,338
KAISER,94
ADELAIDE-UNIVERSITY-AS-AP,1270
WARSAW-DATA-CENTER-AS,157
NET-BINERO-STHLM1,10860
ETNET-HK-AP,134
R-IT-AS,131
AS-AFILIAS1,35423
PHH-AS,6607
MEDIACTIVE-NETWORK,1590
DIALOG-AS,854
SWHO-AS,3080
BEOTEL-AS,11333
fjordane-it,417
AS_KBCGROUP_CSOBCZ,173
TSUKAERUNET,1420
TOPTELECOM-AS,250
UTnet,1796
WetterNet-AS,112
UIOWA-EXTERNAL,541
TOT-LLI-AS-AP,861
OptoNet-AS,1181
HUNGARNET-SZEGED,539
COLESMYER-AS-AP,246
DUOCAST-AS,5024
GHXTNET,715
BIGLOBE,2195
HYOSUNGITX-AS-KR,1522
TFN-TW,7545
MPX-AS,585
FLUENCY,759
MOJHOST-EU,1104
UNI-KOELN,1590
SEDMIODJEL-AS,1178
WILDCARD-AS,5231
AS-NETRICS,980
TELIALATVIJA,1147
FarasoSamanehPasargad,3468
Verizon-dual-homed-customers,3473
ESKNET,10
DOCLER-AS,2238
idsunitelm,3441
FREINET,843
VooServers,157
TWC-11426-CAROLINAS,248
CNC,338
Baltneta,3072
BCPL-SG,205
ICODIA,1894
UK-NETCETERA,414
PZU-AS,270
CITYNET,205
T-2-AS,2275
Tanzania-e-Government-Agency,2578
QONNECTED-AS,60
MCCLATCHY-CORP,2698
EGE-AS,1145
PIRONETNDH-AS,2002
QWARTA,1087
INTENTION-AS,2194
HIGH5-NL,1612
NSC,364
TRIBUNE-PUBLISHING-COMPANY,1144
FASTWEB,11088
PROZETA-NET,1226
EENet-AS,2778
KAZTELECOM-AS,3776
NORTENET,396
SIOL-NET,4120
SPACENET,4651
DURABLEDNS,248
NOVARTIS-PHARMA,990
TeenTelecom,159
CERGIS-AS-AP,42
BIT-ISLE,3114
DPAG-AS,860
SKROUTZ-GR,942
NORIS-NETWORK,5795
KGSG,177
CHML-AS,2330
ABELOHOST,412
RBA-AUS-AP,296
CYFRONET-AS2,1873
UIOWA-AS,3401
Systemia-AS,3289
RELIANCE-RIL-AS-AP,1301
NMSBM-AS-AP,330
EDICOM,172
DEAC-AS,2802
HOSTINGSERVICES-INC,1890
ASDOKOM,626
ZTELECOM-AS,69
TMME-AS,358
ASN-NERIM,1942
DIGITALOCEAN-ASN,466147
TUCOWS,130817
ASBESTNETCZ,395
ASSECODS,167
NL-CAVEO,728
VOYAGERNET-AS-AP,257
SINMA-ASN,440
EQUINOR-AS,120
ROUTING-ANYCAST,6733
Gobierno-de-Navarra,1371
TODDENERGYLIMITED-AS-AP,12
ASN-BIAMAN-EDU,724
SPC,500
DEPKES-AS-ID,452
IN-BERLIN-AS,71
SHENTEL,166
NCKU-TW,3028
QOS,783
MICOM-MN-AS,4
FORD-MOTOR-CO-SG-AP,2029
WHO-AS,2576
INEXT-CZ,219
MOBIAS-AUTSYS,58
NSS-GROUP-AS-TW,2300
NOVATREND-AS,3907
TELENOR-NEXTEL,3372
SOLNET,4994
AS-TEKNOSOS-INT,545
PI-GROUP,527
CWCS-PS,1568
OVANET,554
BIZMAC-VN-AS,531
CH1-AS,174
pl-polrze-AS,213
MPEXNET,766
UKANS,1128
ISPAlliance,260
ACAI,944
KARAVEL-AS,416
CHINANET-Hubei-Jiangxia-IDC,292
SDN-3QMedienGmbH,24
RAS-AS,282
SAP_DC_WDF,5759
RAPIDGATOR-AS,990
INNOVA-LU,352
NEOTEL-AS-MK,830
YAHOO-1,13182
BANK_OF_RUSSIA,576
UTANDE,171
CITIC,8802
HMC-AS,2650
UMANITOBA,690
SILWEB-AS-EDU,1859
ASFIBERSUNUCU,1451
ISSP-AS,423
NAV,432
STUART-AS,2560
MCT-SYDNEY,2843
MIRAI,2115
AGNATPL-AS,3232
DRAVANET-AS,2855
ANET-TH-AP,208
APBT-AS-TW,1079
PURDUE,4774
BASF-IT-SERVICES,946
refatec,33
Hoster-ALM,9456
MONASHUNI-AU-AS-AP,942
MIZBANFA,3282
NETROUTING-AS,1564
AS_Mikrotikls,921
EURAFIBRE-AS,2601
GRENA-AS,1413
TE-AS,2029
hyve,728
AWARESOFT,2824
TOKAI,3497
AS-PRIORITYCOLO,1288
DAYSTARR-NET,85
QXL-POLAND,720
virtualdeploy,266
RELIANCE-COMMUNICATIONS-IN,1903
DE-EVENTIM-DC,318
TOHKNET,1747
Merula,3566
COREIX-UK-AS,2240
IPIPE-INC,6965
cloudinfrastack,3832
DIGISIGN-RO,8
LEVEL27-AS,1249
C-SOLUTION-AS,230
INT-PDN-STE-AS,2846
DataKeepers,1779
ESERVER,7738
INMH,28
FourD-AS,1703
CHINATELECOM-CORE-WAN-CN2,400
Kopings-Kabel-TV,95
FANAPTELECOM-FCP,723
HCLtechnologies-SE,1468
UUNET,23227
BIGSCOOTS,3885
VALUEHOST-AS,3708
TRUNKOZ-IN,501
UPITT-AS,938
ALIOR-AS,628
CROC_INC,366
UZINFOCOM,2175
NOS_COMUNICACOES,5436
ASN-ORANGE-ROMANIA,1576
LETZI,268
COLUMBIA-HCA,458
UPM-AS-AP,651
VMSL-AS-AP,326
GLOBAL-E,2207
ORANGE-BUSINESS-SERVICES-IPSN-ASN,8012
Comintech,94
LVLT-3549,9619
SECURITYNET-AS,778
NINET,1791
INNIT,326
SAIX-NET,1051
BMENET-AS,767
UBERSPACE,1285
ITSELF,509
CT-FoShan-IDC,744
GOTO-PRIMARY-AS,3148
USZA-AS,116
WESTCLOUDDATA,796
IMSHealth,659
PICTIME-AS,748
GLOBE-TELECOM-AS,1189
VOLKSWAGEN,1612
AS_QCOM,1366
alwaysdata,2850
TLN-AS,84
UK-34SP-AS,2615
ITCC-Cloud,2079
WU-TH-AP,210
ODEAWEB,3397
ASN-UNO,209
NINE,4015
LYNERO-AS,192
PDR-AS,69
NTS,3502
ARABBANK-AS,504
A1-DC,87
ASN-EQUINIX-AP,1294
YAHOO-AN2,26379
Qatar-Foundation,739
iNES,1234
IPB,1994
SSPOY-AS,416
KAMP-DE,293
ARSENAL-D-AS,4953
FORATELECOM-AS,21
MNGTNET,1998
NSPK-EC-AS,462
ROHOSTWAY-AS,1690
COGECO-PEER1,25447
AXERA-ASN13097,894
MOFA,336
TRANSTELECOM,1550
EXACT-7,3429
GLOBALAIRNETWORK-AS,218
OKTAWAVE-AS,679
HVC-AS,58200
CYBERLINK,1219
AUT-NZ-AP,508
MAS-ALL2ALL,740
CHINAMOBILE-CN,117121
UCT,851
AKSHI,586
AADP,461
SINET-KH,16
NAKHINTERNET-ISP,108
LINZNET-AS,487
SEAT-AS,1210
DelovieLinii,164
AS,4
ASN-DEBIS,659
YTCL-AS-AP,124
CIDNOC,216
INCOMM-NET1,266
AlexHost,2251
Hitrost-AS,5236
EETT-AS,14
WORLD-NEWS,620
METEONEWS-AS,84
Bretagnetelecom,175
NORTHGATEARINSO-EU,470
AS-NETIA,4970
EdgeAmLLC,2045
AUA-AS,496
ONLINESOLUTIONS-AS,1126
SNU,2339
IDNIC-DISKOMINFOTIK-KABBREBES-AS-ID,112
LGFL-AS,1249
INCAPSULA,11267
MinEZ-DICTU,346
RTComm-Volga-Ural-AS,84
GOhost-KZ,871
LA-POSTE,3792
TIBUS,1730
Etat-de-Vaud,220
FIRSTEASY-AS,443
YAHOO-FC,13195
ALTERNA-AS,494
ICM-PUB,2395
International-Hosting-Solutions-AS,42
WIDEBAND-AS-AP,529
BONET,453
NCU-TW,1060
HOSRAJA-AS,2237
GIGAINFRA,5683
ATLAS-COMMUNICATIONS-AS,404
OSK-DNI,959
AMAZON-AES,162189
TURKCELL-AS,715
HVOSTING-AS,4822
NETFOREST,393
TWG-NET-AS,760
BITENCY-AS,1844
RHNET,913
TELEKOM-AS,3197
NAFHQLV-AS,9
ABANET,189
TN-BB-AS,1850
PLUSLINE,2784
KNU-AS,396
SVERIGES-RADIO,144
AOV-ASN1,36
COF-EQX-SEA-PP,681
HNSDC-AS-VN,452
LEXIS2-AS,5799
WH2A,14
MOJOHOST,33722
LATNET-AS,782
SCALEUP,3124
UOI,225
CF-GDA,324
METU-NET,752
SAS-WHQ,490
DIGICENTRE-TW,526
TTNET-MY,3816
INLINE-AS,136
HXS,397
HOSTISERVER,119459
MIGROS,1598
NDCHOST,7105
KNIPP-AS,4197
KMITL-AP,199
SERVERCENTRAL,125692
MAHIDOL-BORDER-AS,1088
USYD-AS-AP,1342
ARTCOMPANYCZ,3373
MOPH-TH-AP,1518
AgircArrco-AS,538
PROXIMUS-ISP-AS,11281
IS-ADVANIA,1222
ASN-NETPLANET,348
SUPPORTCHAIN-AS,1672
agah,1271
AS12189,246
ALFSERVIS-AS,344
SONATEL,1044
ABBOTT,1012
ONEGB-AS,2134
RIPN-NS5-RU-MSK,1291
AS-IRIDEOS-KP,4197
GilassRayaneh,39
CETIN-AS,480
NFB-AS,3041
NYU-DOMAIN,2288
H3GIE,196
INTEN,1091
Inforoom,20
AS-COMPLETEL,430
PHANES-NETWORKS,387
SmartApe_net,74
MACHBA-AS,4823
S1NETWORKS-AS,274
SKYTV-AS,966
TRABIA,608
SPbMAPO-NET,74
Hoster-KRG,8779
AWN-RSU-AS-AP,102
MOF-AS,291
AMARUTU-TECHNOLOGY,930
CMNET-Jiangsu-AP,119081
SAP_AC,5759
BPLAN,642
UNIVHAWAII,1934
newsnet,96
MULTIMEDIA-AS,416
atresmedia,1430
COMNET-AS-ID,130
LIVEHOSTING-AS,464
NEXINTO-DE,2895
LAYERSHIFT,1283
IDNIC-KEMENAG-AS-ID,1061
BUFFALO-ASN,1046
MR-GROUP,60
NU,86
IDNIC-BIZNETGIO-AS-ID,1603
HURRICANE,96107
COLOGIX,220
DRAGONHISPEED-AS-AP,1538
EKSPRESS-DIGITAL,1392
KOFIANET-AS-KR,62
REDHAT-HOSTED,1767
ITTV-AS,34
OPENDNS,1183
ONECLAUDLAB-NET,251
INOVARE-AS,2412
WZCOM-US,17752
Laser-AS,692
LINEVPS-AS,77
NOVA_INTERNET_AS12521,987
DLX-AS,2810
ALASKA,649
SEMPLIFY,577
TTSL-MEISISP,1140
POSITIVE-INTERNET-UK-AS,1100
UZ-GOV-UA,224
KRKA-ASN,478
TUSB-AS-AP,376
IRISHDOMAINS,1114
OPTEAMAX-AS,832
ECI-AS,994
ASAUTHNET,1036
ASBANKINTER,390
REWE-RIS-AS,90
Neotel-AS,133
The-University-Of-Cape-Coast-AS,118
EXPONENTIAL-E-AS,2632
TeleCable,750
ITAR-TASS-AS,548
DOMENAIAS,1375
HKBN-AS-AP,1790
IDNIC-SDK-AS-ID,972
HSDRN-AS,3174
NETBUILD-AS,2081
YUNET-AS,1067
BSWS-AS,3209
SPCNET-AS,1088
BunnyCDN,3455
IMVU-AS,1884
ASTurkNet,623
ASN-SPBGU,603
METAREGISTRAR,2272
JHSDC-AS,342
SETCOR,5205
STARK-INDUSTRIES,3694
CENUTA,2983
IST-AS,1222
LFDJ-AS,187
GMOCL,2502
ADAMOEU-AS,174
SYSTEM-SERVICE-AS,716
ATI-ISP,960
YAHOO,3435
HZD-AS,1172
SSC-299-806,242
NETAPPAS,319
ACME-AS-AP,97
AFAD-NET,456
CHINANET-HEBEI-BAODING-MAN,280
ATHENAnet,834
VGTRK-AS,586
COLOCITY-AS-AP,505
PUFS-AS,35
NET4YOU-AS,212
MYNET-AS,3819
HEADHUNTER-AS,2152
EQUINIX-CONNECT-GERMANY,1469
AZMA-AS,682
TRADEVAN-AS-AP,151
VNA-AS-VN,873
GL-IX-AS,1851
IC-AS,876
FIBRENOIRE-INTERNET,1449
BBIL-AP,4036
ALSYSDATA,54
CHINANET-SHAANXI-CLOUD-BASE,1403
I-SERVERS-EAST,478
SDU-AS-AP,116
VERIXI,1817
MEMSET,1460
PIRIX-INET-AS,1448
DACEN-2,3142
Polytechnic-NA,100
YTLCOMMS-AS-AP,140
KCOM-UK-AS,2853
H3G-Austria-AS,2622
PL-SKYTECH-AS,814
Mobily-AS,3030
NORTHGATEARINSO-INC,235
SHELL-3918,900
MOTHERSHIP-AS-AP,476
BESTHOSTING-AS,4898
QCSGROUP-AS-AP,188
IFINET-AS,106
ICONPLN-ID-AP-ISP,1495
CENTRALNIC-ANYCAST-E,7022
garantiserver-com,418
BANK-CASPIAN-AS,405
CAMNET-AS,547
ABBOTT-AS46453,506
IDNIC-KEMENKUMHAM-AS-ID,628
INGATE-DE-AS,114
WASK,3388
USQNET-AS-AP,207
DETSKYMIR-AS,275
FINE,2843
ASN-GammaTelecom,307
KOMMERSANT-AS,129
JCYL-AS,1236
WEBNX,2371
BROWN,1659
HONDA-NET,348
IDAQ-AS,387
HCN-AS,882
NIAC-AS,18
LIQUIDWEB,116477
DATABAAR,94
STARLINE,168
SFCTEK,242
UNIVERSITY-OF-MISSOURI---COLUMBIA,794
TERRAHOST,2615
DEPTAN-AS-ID,390
TEL-NET-AS,293
FR-REMIP2000,404
VMI-AS,1656
HYPERHOSTING,2998
REALTEL-AS-IN,33
BA-TELEMACH-AS,119
OT-AS,1434
DRUGOYTEL-AS,25
E-POINT-AS,230
AAPT,541
NUCDN,124534
Syrex-Pty-Ltd,204
INSITE,12
TTECH-AS-AP,8
PRAGONET-AS,1057
CYBERCOM-AS,800
IOMART-IE,4423
DCX,1060
PTCO,7
NIC-FR-DNS-UNICAST-PARIS2,1566
SAUDINETSTC-AS,2277
Vodafone_Ro,1390
GODADDY,6579
SOTACONNECT,489
M21-AS-AP,2911
EHI-NA-AS-2,1072
INTERRACKS-AS,1278
LIQUID-AS,830
TIDCC-AS-AP,347
NEXT-WEB,106
ABINFO-AS,293
AS_ADAM,3049
AS12348,1243
VXbits,1377
SABA-HOST,2463
MCL-AS,22
MAFRA-CZ-AS,4209
GBCNET-AS01,735
CHINATELECOM-JiangSu-YangZhou-IDC,34
IRIB-AS,349
RU-NSO-CIT,286
SUB6,2605
NSYSU-TW,5804
GrupoGimeno-ASN1,120
CHROOT,1161
Procolix,357
GOROD-AS,6
BITE,634
PL-TUBES,28
ICICIBANK-AS,3009
HOISTGROUP-GVA,101
MINZDRAV-RF-AS,368
AS209737,350
EAST-AS,182
EPT-LU,1212
SBICSA,1160
TMUNICIPALITY-AS,447
GENERAL-MOTORS-CORPORATION,5056
ALFABANK-UA,142
HETZNER-CLOUD3-AS,414
LINKNET-ID-AP,900
SENTEX-NET,282
SYSTONIC-AS,1539
XEROX-WB,1220
AKU-ASN,446
VARNION-AS-ID,409
IDNIC-UNPAS-AS-ID,134
ASNet,718
ASINNOVAPUGLIA,172
NYNEX-AS,97
Innova,352
CINCCHILDRENS,268
AS100LIMITE,446
SMARTHOST-PL-AS,7014
NFFC-AS-KR,48
KNIPPWORLDWIDE,3694
AS15965,340
IMMEDION,1303
AFONE-AS,42
OZHOSTING-AS-AP,647
Xefi,1602
SERVERSTACK-ASN,31698
SPD-Net,735
PTK,349
ILO-NET-AS,1058
QTIME-AS-AP,1827
E-PUBLISH,2518
MUCHA-AS,2011
CHUO-U,184
exoscale,498
SKTELECOM-NET-AS,2188
GNET-AS,1227
MCS-AS-ID,522
WA-GOVERNMENT-AS-AP,408
SWISS-AS,850
HKCICL-AS-AP,841
ATOMIC,456
DMM,2656
BANGLADESHPOLICE-AS-AP,240
NEDERLANDNET-AS,1075
ASLANAMAR,25
RISL-AS-IN,1252
Dominet,204
SERVERBASE,881
TUCOWS-3,164371
MTSNet,2154
AMURINET-NZ,4
IQUER-AS,211
IRANET-IPM,1144
RELIABLESITE,45673
SIGMANET-HU-AS,609
KACZMARSKI-AS,88
INFOR-AS,624
SANDVIK-AS,257
ASN-PANSERVICE,581
SetiausahaKerajaanNegeriSembilan-AS-AP,72
LYONDELL,80
LASIPALATSI-AS,97
TDM-AS,138
TEAM-MSN,354
MDE-AS,783
MTSBY-AS,614
MUI,264
WINDSTREAM,3688
celko,64
ESA,1652
UTARLINGTON,234
Cloud9,858
DATACATE-AS1,410
UCOM,10769
KTK,1154
MAPFRE-AS,1720
DTLN,3762
AIRFRANCE-AS,2513
JANIS,204
AAUJ-AS,70
Birbir,904
TED,273
EUTELSAT-BACKBONE-AS,153
WM-DATA,1488
SAP-DC-NS,5759
IBB,205
Liteserver,917
ACTION-DIGITAL,1918
SPARKINIT-ASN,2297
COMPLEX-AS,320
EHOSTIDC-AS-KR,99
IPIC-AS-KR,11
RadeNetwork,607
YOTTA,1353
ASN-HOLYSEE,869
NOVUM,279
AsNetiyi,407
CreditSuisseGroup-AS,654
ASN-TELENERGO,1391
ASPROXIS,42
SWIFTYCDN-AS,410
RWTH-AS,986
CentralNic-Anycast-H,3383
DE-TUEVNORD-H,328
IBH-AS,384
VODANET,4916
